userId,movieId,rating
66,4304,4.0
66,4306,5.0
66,4308,4.0
66,4310,3.0
66,4370,2.0
66,4447,3.0
66,4641,4.0
66,4643,3.0
66,4649,4.0
66,4701,2.0
66,4718,4.0
66,4738,4.0
66,4773,4.0
66,4848,4.0
66,4881,3.0
66,4886,5.0
66,4890,1.0
66,4896,4.0
66,4973,5.0
66,4979,5.0
66,4993,4.0
66,5013,4.0
66,5026,1.0
66,5222,4.0
66,5225,4.0
66,5265,3.0
66,5299,3.0
66,5324,1.0
66,5349,5.0
66,5377,4.0
66,5378,3.0
66,5388,5.0
66,5400,1.0
66,5415,4.0
66,5445,4.0
66,5451,2.0
66,5459,3.0
66,5460,3.0
66,5477,4.0
66,5481,3.0
66,5502,4.0
66,5505,4.0
66,5525,4.0
66,5528,4.0
66,5532,3.0
66,5618,5.0
66,5620,3.0
66,5669,5.0
66,5673,5.0
66,5816,4.0
66,5829,4.0
66,5902,5.0
66,5952,3.0
66,5956,4.0
66,5971,5.0
66,5989,5.0
67,19,2.5
67,235,4.5
67,435,3.5
67,594,3.0
67,750,5.0
67,1079,3.0
67,1394,3.5
67,1407,0.5
67,1527,5.0
67,1584,3.0
67,1968,3.5
67,2282,5.0
67,2571,5.0
67,2599,4.5
67,2683,3.5
67,2710,0.5
67,2791,3.5
67,2797,3.0
67,2858,4.0
67,2997,4.0
67,3160,4.5
67,3858,5.0
67,4641,4.5
67,5391,5.0
67,5421,4.0
67,6365,5.0
68,17,5.0
68,272,3.0
68,337,5.0
68,475,4.0
68,509,4.0
68,515,4.0
68,527,5.0
68,593,3.0
68,1041,5.0
68,1183,5.0
68,1271,4.0
68,1358,4.0
68,1633,4.0
68,1635,3.0
68,1639,3.0
68,1643,2.0
68,1678,3.0
68,1680,4.0
68,1683,5.0
68,1704,5.0
68,1784,5.0
68,1829,3.0
68,1834,3.0
68,2336,3.0
68,2359,3.0
69,1,4.0
69,6,4.5
69,11,3.0
69,21,3.5
69,32,5.0
69,34,2.5
69,47,5.0
69,50,4.5
69,95,3.0
69,110,2.0
69,111,5.0
69,112,2.0
69,125,3.5
69,150,3.0
69,151,3.0
69,154,3.5
69,235,4.0
69,236,3.0
69,249,3.5
69,260,5.0
69,281,3.5
69,293,5.0
69,296,5.0
69,300,4.0
69,318,4.0
69,360,2.0
69,370,1.0
69,428,3.0
69,432,1.0
69,434,2.0
69,442,5.0
69,457,4.0
69,466,2.0
69,474,3.0
69,479,2.0
69,493,3.0
69,504,0.5
69,527,4.0
69,529,4.0
69,541,5.0
69,551,3.5
69,555,4.0
69,589,4.0
69,593,4.5
69,596,3.5
69,608,5.0
69,637,2.0
69,647,3.0
69,671,2.0
69,778,4.0
69,782,2.0
69,800,4.5
69,832,2.0
69,836,1.5
69,858,5.0
69,903,5.0
69,904,4.5
69,908,4.0
69,912,5.0
69,923,5.0
69,969,3.5
69,996,1.0
69,1004,1.0
69,1021,2.0
69,1036,4.5
69,1060,4.0
69,1079,4.0
69,1080,4.0
69,1089,4.0
69,1090,4.0
69,1104,4.0
69,1136,3.5
69,1147,5.0
69,1178,5.0
69,1193,4.0
69,1196,5.0
69,1197,4.0
69,1198,5.0
69,1200,5.0
69,1201,5.0
69,1203,3.5
69,1204,5.0
69,1206,4.0
69,1207,4.0
69,1208,5.0
69,1210,2.0
69,1213,5.0
69,1214,5.0
69,1215,3.5
69,1218,4.5
69,1219,4.0
69,1221,5.0
69,1222,5.0
69,1225,4.0
69,1228,4.5
69,1233,5.0
69,1234,4.0
69,1240,4.5
69,1242,3.5
69,1247,4.0
69,1249,5.0
69,1250,4.5
69,1252,5.0
69,1258,4.0
69,1259,4.0
69,1262,5.0
69,1263,4.5
69,1265,4.0
69,1266,4.0
69,1267,4.5
69,1270,4.0
69,1272,4.0
69,1275,5.0
69,1278,3.0
69,1283,4.0
69,1287,5.0
69,1288,4.0
69,1291,3.5
69,1299,4.5
69,1302,4.0
69,1304,4.0
69,1321,3.0
69,1323,0.5
69,1366,2.0
69,1374,4.5
69,1387,4.5
69,1485,3.5
69,1488,1.0
69,1495,1.0
69,1500,4.0
69,1527,5.0
69,1544,3.5
69,1598,2.0
69,1610,4.0
69,1616,2.0
69,1617,4.5
69,1639,3.5
69,1663,3.5
69,1719,5.0
69,1722,4.0
69,1732,4.0
69,1739,1.0
69,1752,2.5
69,1845,4.0
69,1912,4.0
69,1917,2.0
69,1923,4.0
69,1945,4.0
69,1953,4.5
69,1954,5.0
69,2000,3.5
69,2010,4.0
69,2012,1.0
69,2028,3.5
69,2054,2.0
69,2066,4.0
69,2109,3.0
69,2126,2.0
69,2186,5.0
69,2194,5.0
69,2231,3.5
69,2243,4.5
69,2321,4.0
69,2329,3.0
69,2366,3.5
69,2367,1.0
69,2383,0.5
69,2386,1.0
69,2406,3.5
69,2410,1.0
69,2463,3.0
69,2470,3.0
69,2474,3.5
69,2540,2.0
69,2555,1.0
69,2571,5.0
69,2599,3.0
69,2616,1.5
69,2692,4.0
69,2700,3.5
69,2716,3.5
69,2728,4.0
69,2762,4.0
69,2788,4.5
69,2791,4.0
69,2817,0.5
69,2818,0.5
69,2858,4.5
69,2871,3.0
69,2890,3.5
69,2912,4.0
69,2918,4.0
69,2944,4.0
69,2947,5.0
69,2948,5.0
69,2949,5.0
69,2951,4.5
69,2959,5.0
69,2993,5.0
69,2997,5.0
69,3032,3.5
69,3034,3.0
69,3039,3.5
69,3042,0.5
69,3062,3.0
69,3089,5.0
69,3104,4.0
69,3114,3.0
69,3148,3.5
69,3165,2.0
69,3210,4.0
69,3258,2.5
69,3265,4.0
69,3267,3.5
69,3268,1.0
69,3362,4.0
69,3363,4.0
69,3390,1.0
69,3396,3.5
69,3405,3.5
69,3421,4.0
69,3438,0.5
69,3452,3.5
69,3468,4.0
69,3504,5.0
69,3508,4.5
69,3527,5.0
69,3552,4.0
69,3573,1.0
69,3574,1.0
69,3576,3.0
69,3578,3.5
69,3593,0.5
69,3629,3.0
69,3633,5.0
69,3654,3.5
69,3702,3.0
69,3703,5.0
69,3723,4.0
69,3730,4.0
69,3735,4.0
69,3741,5.0
69,3751,2.0
69,3836,4.0
69,3897,4.0
69,3898,2.0
69,3962,0.5
69,3996,5.0
69,4034,5.0
69,4125,0.5
69,4210,4.0
69,4211,4.0
69,4226,4.5
69,4262,5.0
69,4270,3.0
69,4275,1.0
69,4322,3.5
69,4327,4.0
69,4329,4.0
69,4369,3.0
69,4396,1.0
69,4487,3.0
69,4499,3.5
69,4531,2.5
69,4613,2.5
69,4616,3.0
69,4622,2.0
69,4643,2.5
69,4775,0.5
69,4816,3.0
69,4846,3.0
69,4855,5.0
69,4857,3.5
69,4878,4.0
69,4930,3.5
69,4939,3.0
69,4956,3.0
69,4963,4.5
69,4966,3.0
69,4973,4.0
69,4993,5.0
69,5040,0.5
69,5291,3.5
69,5292,3.0
69,5349,4.0
69,5439,2.5
69,5445,3.5
69,5464,2.0
69,5501,1.0
69,5504,1.0
69,5621,1.0
69,5647,1.0
69,5657,2.0
69,5672,1.0
69,5675,1.0
69,5734,2.0
69,5736,2.0
69,5747,4.0
69,5782,5.0
69,5867,4.5
69,5881,3.5
69,5902,4.5
69,5952,4.5
69,5955,3.0
69,6001,4.0
69,6157,3.0
69,6327,4.0
69,6333,3.5
69,6371,1.0
69,6377,4.0
69,6380,4.0
69,6483,0.5
69,6539,4.0
69,6587,0.5
69,6636,3.5
69,6711,5.0
69,6787,4.0
69,6807,4.0
69,6827,0.5
69,6857,3.5
69,6864,2.0
69,6867,4.0
69,6874,5.0
69,6893,4.0
69,6947,3.5
69,6987,3.0
69,6993,4.0
69,7027,3.5
69,7028,2.5
69,7035,2.0
69,7036,2.0
69,7040,4.0
69,7056,4.0
69,7076,5.0
69,7084,4.0
69,7090,4.0
69,7153,5.0
69,7156,4.0
69,7223,4.0
69,7361,5.0
69,7386,3.5
69,7387,3.5
69,7438,5.0
69,7482,3.0
69,7569,5.0
69,7762,4.0
69,7836,3.5
69,7980,3.5
69,8016,4.0
69,8094,4.0
69,8228,4.5
69,8235,3.0
69,8337,4.5
69,8341,3.0
69,8368,2.0
69,8387,0.5
69,8491,4.0
69,8492,3.5
69,8600,3.5
69,8609,2.0
69,8634,2.0
69,8636,3.5
69,8638,4.5
69,8640,2.0
69,8665,4.5
69,8752,3.5
69,8798,3.5
69,8827,3.0
69,8961,4.5
69,8983,5.0
69,9004,1.0
69,25855,4.0
69,26131,5.0
69,26172,4.0
69,27846,3.5
69,32296,1.0
69,32587,2.0
69,33493,3.0
69,33794,4.5
69,34048,3.0
70,1,4.0
70,150,4.0
70,175,2.0
70,318,5.0
70,356,4.5
70,380,4.0
70,477,4.5
70,480,5.0
70,589,4.5
70,593,5.0
70,780,5.0
70,830,4.0
70,968,4.5
70,1441,4.5
70,1591,3.0
70,1620,5.0
70,1704,3.5
70,2329,4.5
70,2394,4.5
70,2405,3.0
70,2616,3.0
70,2687,4.0
70,2717,3.0
70,2722,3.5
70,2858,5.0
70,2908,5.0
70,3113,2.5
70,3147,5.0
70,3354,4.5
70,3740,5.0
70,4816,4.5
70,4993,3.5
70,5952,3.5
70,7153,3.5
70,7361,5.0
70,46578,5.0
70,58559,4.0
70,70286,5.0
71,1,4.5
71,32,4.5
71,47,4.5
71,50,4.0
71,70,4.0
71,165,4.5
71,253,4.5
71,293,5.0
71,296,5.0
71,318,5.0
71,319,4.5
71,356,4.5
71,364,5.0
71,377,5.0
71,380,4.0
71,457,4.5
71,480,4.5
71,541,4.5
71,555,4.5
71,587,4.0
71,589,4.0
71,593,4.5
71,597,4.5
71,608,4.5
71,628,4.0
71,733,4.5
71,832,3.5
71,899,4.5
71,919,5.0
71,953,4.0
71,1028,5.0
71,1035,4.0
71,1036,4.5
71,1073,4.0
71,1097,4.0
71,1101,3.5
71,1172,4.5
71,1188,4.0
71,1203,5.0
71,1219,4.5
71,1240,4.0
71,1252,4.5
71,1258,4.5
71,1259,4.0
71,1270,5.0
71,1321,4.5
71,1333,4.0
71,1343,4.0
71,1344,4.0
71,1370,4.0
71,1380,4.0
71,1387,4.0
71,1393,4.0
71,1407,4.0
71,1527,4.0
71,1573,4.5
71,1580,4.5
71,1608,3.5
71,1617,4.0
71,1653,4.5
71,1704,4.0
71,1721,4.0
71,1777,4.0
71,1784,4.0
71,1917,3.5
71,1923,4.0
71,1951,5.0
71,1953,3.0
71,1955,4.0
71,1961,4.0
71,1982,4.0
71,1997,4.5
71,2000,4.0
71,2005,4.5
71,2006,3.0
71,2011,4.0
71,2013,4.0
71,2028,4.0
71,2058,4.5
71,2118,4.5
71,2186,4.0
71,2268,4.0
71,2288,4.0
71,2302,4.0
71,2329,5.0
71,2353,4.0
71,2355,4.5
71,2406,4.0
71,2501,3.5
71,2529,4.5
71,2571,5.0
71,2572,4.0
71,2617,4.0
71,2640,4.0
71,2671,5.0
71,2692,4.0
71,2707,4.5
71,2762,4.5
71,2763,4.0
71,2770,3.0
71,2797,4.5
71,2918,4.5
71,3020,4.5
71,3081,4.0
71,3114,4.0
71,3147,5.0
71,3259,3.5
71,3408,4.0
71,3499,4.5
71,3510,4.5
71,3536,4.0
71,3551,3.5
71,3706,4.5
71,3740,3.0
71,3959,4.5
71,3967,4.5
71,3994,4.5
71,4020,4.0
71,4022,4.5
71,4041,4.0
71,4085,3.5
71,4223,4.5
71,4226,4.5
71,4246,4.5
71,4306,5.0
71,4308,4.0
71,4448,4.0
71,4720,4.5
71,4754,4.5
71,4776,4.5
71,4823,4.0
71,4844,3.5
71,4874,4.0
71,4878,4.5
71,4886,4.0
71,4888,3.0
71,4896,4.0
71,4963,4.0
71,4973,4.0
71,4975,3.0
71,4992,4.5
71,4994,4.0
71,5026,4.5
71,5049,3.0
71,5064,4.0
71,5222,2.0
71,5266,4.5
71,5293,3.5
71,5294,5.0
71,5299,3.5
71,5349,4.0
71,5377,4.0
71,5388,4.0
71,5418,4.5
71,5445,4.0
71,5464,4.5
71,5502,3.5
71,5528,3.5
71,5630,4.5
71,5673,4.0
71,5816,4.0
71,5893,4.0
71,5954,4.0
71,5956,2.5
71,5989,5.0
71,5991,4.0
71,6212,4.0
71,6214,4.0
71,6281,4.0
71,6301,4.0
71,6323,4.5
71,6365,4.5
71,6502,4.5
71,6539,4.5
71,6618,3.5
72,1,5.0
72,3,3.0
72,6,3.0
72,9,1.0
72,25,4.0
72,32,4.0
72,41,3.0
72,81,4.0
72,95,4.0
72,101,4.0
72,107,3.0
72,112,4.0
72,117,3.0
72,135,3.0
72,260,5.0
72,376,3.0
72,457,4.0
72,562,4.0
72,608,4.0
72,637,3.0
72,647,4.0
72,648,4.0
72,653,3.0
72,671,4.0
72,697,4.0
72,707,3.0
72,708,4.0
72,719,3.0
72,724,3.0
72,733,4.0
72,735,2.0
72,736,3.0
72,742,2.0
72,748,3.0
72,761,1.0
72,762,2.0
72,778,5.0
72,780,5.0
72,784,3.0
72,785,4.0
72,786,3.0
72,788,3.0
72,798,1.0
72,799,4.0
72,802,3.0
72,805,3.0
72,809,3.0
72,829,2.0
72,830,3.0
72,832,4.0
72,836,3.0
72,839,2.0
72,842,3.0
72,849,3.0
72,858,5.0
72,870,3.0
72,880,3.0
72,882,3.0
72,904,5.0
72,912,4.0
72,996,3.0
72,999,2.0
72,1000,3.0
72,1003,3.0
72,1047,4.0
72,1049,3.0
72,1054,3.0
72,1073,5.0
72,1112,3.0
72,1120,4.0
72,1183,5.0
72,1210,5.0
72,1233,5.0
72,1262,5.0
72,1356,4.0
72,1366,3.0
72,1391,3.0
72,1393,4.0
72,1405,3.0
72,1407,5.0
72,1422,1.0
72,1427,3.0
72,1429,3.0
72,1438,3.0
72,1447,3.0
72,1449,4.0
72,1459,2.0
72,1464,4.0
72,1466,4.0
72,1476,4.0
72,1477,4.0
72,1479,3.0
72,1483,3.0
72,1485,4.0
72,1488,3.0
72,1497,1.0
72,1499,2.0
72,1500,5.0
72,1513,2.0
72,1515,2.0
72,1517,5.0
72,1518,4.0
72,1527,5.0
72,1541,4.0
72,1544,4.0
72,1552,4.0
72,1556,2.0
72,1562,3.0
72,1569,3.0
72,1573,5.0
72,1580,3.0
72,1584,3.0
72,1589,3.0
72,1590,4.0
72,1591,2.0
72,1597,4.0
72,1601,3.0
72,1603,2.0
72,1604,3.0
72,1608,4.0
72,1614,4.0
72,1615,4.0
72,1616,4.0
72,1620,3.0
72,1625,4.0
72,1627,4.0
72,1629,3.0
72,1639,4.0
72,1641,5.0
72,1644,3.0
72,1645,3.0
72,1673,4.0
72,1676,5.0
72,1687,3.0
72,1688,5.0
72,1689,3.0
72,1690,4.0
72,1713,4.0
72,1717,4.0
72,1721,5.0
72,1722,4.0
72,1729,3.0
72,1732,4.0
72,1747,5.0
72,1754,4.0
72,1769,3.0
72,1777,3.0
72,1779,4.0
73,39,1.0
73,318,5.0
73,412,4.0
73,448,4.0
73,457,5.0
73,593,5.0
73,678,5.0
73,1036,5.0
73,1094,4.0
73,1097,2.0
73,1245,5.0
73,1370,5.0
73,1625,5.0
73,1633,5.0
73,1885,4.0
73,1912,5.0
73,1914,4.0
73,2028,3.0
73,2516,1.0
73,2718,1.0
73,2858,5.0
73,2903,1.0
74,1,2.0
74,32,2.0
74,34,2.0
74,47,5.0
74,48,1.5
74,110,5.0
74,150,3.0
74,153,0.5
74,158,2.0
74,163,0.5
74,165,1.5
74,172,2.0
74,231,0.5
74,292,5.0
74,296,5.0
74,318,5.0
74,344,0.5
74,349,5.0
74,356,5.0
74,364,5.0
74,367,0.5
74,377,0.5
74,434,1.5
74,457,4.0
74,480,1.5
74,500,1.5
74,520,1.0
74,539,2.0
74,552,1.0
74,588,5.0
74,593,5.0
74,595,5.0
74,597,2.0
74,648,4.0
74,733,4.0
74,736,0.5
74,780,5.0
74,953,2.5
74,1073,4.5
74,1097,2.0
74,1270,4.0
74,1485,2.0
74,2001,2.5
74,2028,5.0
74,2054,0.5
74,2081,5.0
74,2100,2.0
74,2571,5.0
74,2858,3.5
74,3623,3.0
74,4034,2.5
74,5952,4.0
74,8880,0.5
75,176,5.0
75,260,5.0
75,316,4.0
75,541,5.0
75,588,4.0
75,589,5.0
75,736,2.0
75,750,4.0
75,899,3.0
75,912,5.0
75,924,4.0
75,1089,5.0
75,1097,3.0
75,1172,3.0
75,1197,5.0
75,1206,5.0
75,1210,3.0
75,1212,4.0
75,1214,3.0
75,1215,4.0
75,1240,4.0
75,1270,4.0
75,1288,5.0
75,1387,3.0
75,1392,4.0
75,1748,3.0
75,1884,4.0
75,1962,3.0
75,1967,3.0
75,1968,5.0
75,2010,4.0
75,2028,1.0
75,2140,4.0
75,2300,5.0
75,2571,4.0
75,2747,3.0
75,2863,5.0
75,3418,4.0
75,3424,3.0
75,3549,5.0
75,4308,5.0
75,4628,3.0
75,4745,4.0
75,4878,5.0
75,5015,2.0
75,5299,4.0
75,5504,3.0
75,5611,2.0
75,5617,3.0
75,5665,3.0
75,5808,4.0
75,5816,3.0
75,5903,5.0
75,5991,5.0
75,6173,3.0
75,6201,4.0
75,6250,2.0
75,6271,3.0
75,6283,1.0
75,6308,3.0
76,47,3.5
76,110,4.0
76,356,4.5
76,912,4.0
76,1196,3.5
76,1197,3.5
76,1222,4.5
76,1704,4.5
76,2028,4.5
76,2959,3.5
76,3578,4.0
76,4993,5.0
76,5952,5.0
76,7153,5.0
76,7361,4.0
76,51662,4.0
76,58559,4.5
76,59315,4.5
76,65188,4.5
76,112556,3.5
76,112852,4.0
76,116823,4.5
77,32,3.5
77,52,2.0
77,95,3.0
77,110,4.0
77,224,3.0
77,315,3.5
77,342,3.5
77,356,3.5
77,480,4.0
77,527,4.0
77,541,4.5
77,589,3.5
77,593,4.5
77,924,4.0
77,955,2.5
77,1013,4.0
77,1080,3.0
77,1094,4.0
77,1097,4.5
77,1131,3.5
77,1199,2.0
77,1231,3.5
77,1233,3.0
77,1234,4.5
77,1235,4.5
77,1240,4.5
77,1246,4.0
77,1258,4.5
77,1263,2.0
77,1270,3.5
77,1441,4.0
77,1580,4.5
77,1653,3.0
77,1682,3.5
77,1957,3.0
77,2011,2.0
77,2115,3.0
77,2291,4.0
77,2470,4.0
77,2716,4.0
77,2762,3.5
77,2804,4.0
77,2950,2.0
77,2968,4.5
77,3101,3.0
77,3108,3.5
77,3251,4.0
77,3296,4.0
77,3408,3.0
77,3471,4.5
77,3551,4.5
77,3683,4.5
77,3701,3.5
77,3751,4.5
77,3753,3.0
77,3967,4.5
77,4022,3.0
77,4027,3.5
77,4062,4.0
77,4308,4.5
77,4848,4.0
77,4973,4.5
77,5299,4.5
77,5445,4.0
77,5572,2.0
77,5991,4.5
77,6218,3.5
77,6378,4.0
77,6502,3.5
77,6539,3.5
77,6711,4.0
77,6870,4.0
77,6979,3.0
77,7149,4.5
78,318,5.0
78,1265,5.0
78,1270,5.0
78,1682,5.0
78,2571,5.0
78,2716,5.0
78,3578,5.0
78,5218,5.0
78,6539,5.0
78,56174,5.0
78,59315,5.0
78,59369,5.0
78,59784,5.0
78,72998,5.0
78,73321,5.0
78,76093,5.0
78,77561,5.0
78,79132,5.0
78,81564,5.0
78,82461,5.0
78,85414,5.0
78,86332,5.0
78,87222,5.0
78,88140,5.0
78,89745,5.0
78,91542,5.0
78,94777,5.0
78,95543,5.0
78,101864,5.0
78,102903,5.0
78,103228,5.0
78,103253,5.0
78,104241,5.0
78,106072,5.0
78,112175,5.0
79,6,4.0
79,50,4.5
79,111,3.0
79,150,3.0
79,216,3.0
79,223,3.5
79,231,3.5
79,293,4.0
79,356,3.5
79,368,3.0
79,377,3.5
79,441,3.0
79,480,3.5
79,592,3.5
79,648,4.0
79,750,4.0
79,778,4.0
79,784,3.5
79,858,4.0
79,912,4.0
79,969,3.5
79,1089,3.5
79,1198,4.0
79,1208,4.0
79,1213,4.0
79,1221,4.5
79,1222,3.5
79,1237,3.0
79,1246,4.5
79,1254,2.5
79,1270,3.5
79,1278,3.5
79,1291,4.0
79,1293,3.5
79,1302,3.0
79,1339,3.0
79,1393,4.0
79,1479,3.0
79,1485,3.0
79,1682,4.0
79,1747,3.5
79,1876,2.0
79,1953,3.0
79,2028,4.5
79,2115,4.0
79,2174,3.5
79,2291,4.0
79,2294,1.0
79,2353,3.0
79,2395,4.5
79,2501,3.5
79,2502,3.5
79,2542,3.5
79,2571,4.5
79,2617,4.0
79,2762,3.5
79,2858,4.0
79,2918,3.0
79,2944,2.5
79,2959,3.5
79,3052,3.0
79,3481,4.0
79,3578,4.5
79,3623,3.5
79,4011,4.0
79,4022,4.0
79,4239,3.5
79,4262,3.0
79,4963,4.5
79,4979,4.5
79,4993,4.5
79,5952,4.5
79,6016,3.5
79,6539,4.0
79,6808,3.5
79,7153,4.0
79,8873,4.0
79,26131,3.0
79,26614,3.5
79,30810,4.0
79,32587,3.5
79,44191,3.0
79,44199,4.0
79,48516,4.0
79,48774,5.0
79,48780,4.0
79,49530,4.5
79,54286,4.5
79,54997,4.0
79,55269,4.5
79,55765,4.0
79,57669,4.0
79,58303,4.0
79,58351,3.5
79,58559,4.0
79,60293,4.0
80,4,3.5
80,18,4.0
80,50,4.5
80,88,3.5
80,215,4.5
80,305,3.0
80,318,5.0
80,527,4.0
80,858,5.0
80,912,4.0
80,1096,4.5
80,1221,5.0
80,1416,3.5
80,1835,3.5
80,2959,4.0
80,3255,3.5
80,3617,1.5
80,3911,4.5
80,3988,4.0
80,4226,4.0
80,4973,4.5
80,6773,3.5
80,44555,5.0
80,54286,4.0
80,56782,4.0
80,58559,4.5
80,68159,4.5
80,69481,4.5
80,69784,2.5
80,69844,3.0
81,1,4.0
81,260,5.0
81,588,3.0
81,594,5.0
81,595,3.0
81,596,3.0
81,741,3.0
81,968,5.0
81,1033,3.0
81,1036,5.0
81,1148,5.0
81,1274,5.0
81,2078,3.0
81,2139,5.0
81,2700,3.0
81,2857,5.0
81,2918,5.0
81,2987,4.0
81,3044,4.0
81,3114,4.0
81,3745,3.0
81,3751,4.0
81,4006,3.0
82,158,4.0
82,273,4.0
82,318,5.0
82,531,3.5
82,555,4.5
82,724,2.5
82,910,5.0
82,914,3.5
82,915,3.5
82,916,3.0
82,1086,4.0
82,1104,5.0
82,1234,3.5
82,1343,4.5
82,1513,3.0
82,1947,4.0
82,2080,5.0
82,2407,2.5
82,2739,4.5
82,3668,4.0
82,40819,2.5
82,54259,3.5
82,56367,4.0
83,1,3.5
83,5,1.5
83,17,3.5
83,104,3.0
83,110,3.5
83,231,1.5
83,260,4.0
83,339,3.0
83,355,2.0
83,356,4.0
83,357,1.5
83,455,2.0
83,500,3.5
83,520,3.0
83,543,3.0
83,648,4.0
83,745,3.5
83,780,3.5
83,902,2.0
83,1027,3.5
83,1148,3.5
83,1196,4.0
83,1197,3.5
83,1198,3.5
83,1210,4.0
83,1265,3.5
83,1270,3.0
83,1287,4.0
83,1288,4.0
83,1291,3.5
83,1387,3.5
83,1479,3.0
83,1517,4.5
83,1580,3.5
83,1682,4.0
83,1722,3.5
83,1777,2.0
83,1801,3.5
83,1917,3.0
83,1923,2.5
83,1957,4.0
83,2006,4.5
83,2011,2.0
83,2054,2.0
83,2294,1.5
83,2355,2.5
83,2424,3.0
83,2470,3.0
83,2571,5.0
83,2572,3.0
83,2605,2.5
83,2671,2.5
83,2797,3.5
83,2918,3.5
83,2947,3.5
83,3033,3.0
83,3082,3.5
83,3114,3.5
83,3175,3.5
83,3253,3.5
83,3254,2.0
83,3408,3.5
83,3578,4.5
83,3623,3.0
83,3793,3.0
83,4015,3.0
83,4016,4.0
83,4022,4.0
83,4299,4.5
83,4306,3.5
83,4310,2.5
83,4369,2.0
83,4816,3.5
83,4886,3.5
83,4890,2.0
83,5218,3.0
83,5349,3.5
83,5377,2.0
83,5378,3.0
83,5418,3.5
83,5445,4.0
83,5872,3.5
83,5989,4.0
83,6333,3.0
83,6378,2.5
83,6534,2.5
83,6539,4.0
83,6711,3.0
83,6863,4.0
83,6942,1.0
83,6947,3.5
83,7293,3.0
83,7458,4.0
83,8360,4.0
83,8361,3.5
83,8376,3.0
83,8528,4.0
83,8636,3.5
83,8641,5.0
83,8644,4.0
83,8665,3.5
83,8961,4.0
83,8984,2.0
83,30707,2.5
83,30749,3.5
83,30793,3.0
83,30812,3.5
83,33004,3.5
83,33493,3.5
83,33794,4.5
83,34048,2.0
83,38038,3.0
83,40819,4.5
83,45499,3.5
83,45517,3.5
83,46976,4.0
83,47099,3.0
83,49272,4.0
83,49530,4.0
83,50872,3.5
83,51255,2.5
83,51662,2.0
83,52245,4.5
83,53996,3.0
83,54272,3.5
83,54286,3.5
83,56174,3.5
83,58559,3.5
83,59315,4.0
83,59784,3.5
83,60069,3.5
83,68358,3.5
83,73017,4.0
83,79091,4.5
83,79132,5.0
83,81564,4.0
83,81845,4.0
83,84152,3.5
83,87869,2.5
83,89745,4.0
83,90746,3.5
83,91542,4.0
83,92259,4.0
83,97304,4.0
83,102445,3.5
83,111362,3.5
83,112852,4.5
84,1,3.0
84,215,4.0
84,318,5.0
84,364,4.5
84,597,3.5
84,858,4.5
84,1035,4.0
84,1307,3.5
84,1721,4.0
84,2023,3.0
84,2324,5.0
84,2762,4.5
84,3408,4.5
84,4025,4.0
84,4069,3.0
84,4886,4.0
84,4896,4.5
84,4973,5.0
84,5218,4.0
84,5679,3.5
84,5816,4.0
84,6155,3.5
84,6377,4.5
84,8368,3.5
84,56949,3.5
84,58559,4.0
84,59900,2.5
84,68554,4.0
84,68954,3.5
84,69406,4.0
84,70183,3.5
84,70293,4.5
84,72011,4.0
84,72641,4.0
84,72998,4.0
84,73017,4.0
84,73881,4.0
84,76093,4.5
84,78174,4.0
84,79132,4.0
84,79293,4.5
84,81591,4.5
84,84374,3.0
84,88125,5.0
84,88405,3.5
84,90249,5.0
84,91529,5.0
84,97752,1.5
84,103141,4.5
84,104841,4.0
84,109487,4.0
84,111443,4.0
84,111659,4.5
84,115210,3.0
85,50,3.5
85,111,5.0
85,175,3.5
85,207,3.0
85,260,4.5
85,296,4.5
85,318,5.0
85,382,2.5
85,516,2.5
85,527,4.5
85,593,4.5
85,750,4.0
85,858,5.0
85,912,4.5
85,922,4.0
85,1027,3.0
85,1136,5.0
85,1172,5.0
85,1196,4.5
85,1198,4.5
85,1201,4.5
85,1203,4.5
85,1209,5.0
85,1221,4.5
85,1321,4.0
85,1831,2.5
85,1947,3.0
85,2324,5.0
85,2329,4.5
85,2431,3.0
85,2571,5.0
85,2858,4.5
85,2949,3.0
85,2959,5.0
85,3267,3.0
85,3424,4.5
85,3435,4.0
85,4015,2.0
85,4019,3.0
85,4226,4.0
85,4993,5.0
85,5782,4.0
85,5952,5.0
85,5991,3.0
85,6016,4.5
85,7153,5.0
85,44555,4.5
85,58559,3.5
85,79132,4.0
85,92259,4.0
85,94466,4.5
86,1,3.0
86,111,5.0
86,223,4.5
86,293,5.0
86,296,5.0
86,356,4.5
86,608,5.0
86,778,2.5
86,910,3.0
86,923,3.5
86,1080,3.5
86,1148,3.0
86,1193,4.0
86,1197,3.0
86,1214,2.5
86,1235,5.0
86,1252,4.5
86,1276,3.0
86,1721,3.0
86,1732,3.0
86,2291,4.0
86,2571,4.5
86,2683,1.5
86,2716,4.5
86,2959,5.0
86,2997,4.0
86,3147,4.0
86,3793,4.0
86,4306,2.5
86,4886,3.5
86,4973,5.0
86,4993,3.5
86,5995,4.5
86,6365,3.5
86,6377,3.5
86,6539,3.0
86,6874,5.0
86,7153,3.5
86,7361,4.5
86,7438,5.0
86,8368,2.5
86,8914,5.0
86,8961,2.5
86,44191,4.0
86,50872,3.0
86,55820,5.0
86,58559,4.0
86,60069,3.5
86,68954,4.0
86,69122,2.0
86,69951,4.0
86,70286,4.0
86,72998,4.5
86,79091,3.5
86,79132,4.0
